Molecule ChEMBL ID,Standard_Value,Standard Units,Standard Type,canon_smiles,pIC50
CHEMBL3918865,100.0,nM,IC50,O=C(NC1CCC(O)CC1)C1NC2(CCC(F)(F)CC2)C2(C(=O)Nc3cc(Cl)ccc32)C1c1cccc(Cl)c1F,7.0
CHEMBL3649855,1.0,nM,IC50,Cc1noc(C2CCCN2c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2CC2CCC(C)CC2)n1,9.0
CHEMBL3649977,3.0,nM,IC50,CCOC(c1ccn(C)n1)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1CC1CCC(C)CC1,8.522878745280337
CHEMBL3653166,0.07,nM,IC50,COc1ccc(C(=O)N(C)C)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O,10.154901959985743
CHEMBL3650021,3.0,nM,IC50,CCON(COC)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C(C)C1CCC(C)CC1,8.522878745280337
CHEMBL3650023,39.0,nM,IC50,O=c1[nH]c(-c2cc3nc(N4CCOC5CCCC54)n(Cc4ccc(C(F)(F)F)cc4)c3c(-c3cncc(Cl)c3)n2)no1,7.4089353929735005
CHEMBL4437666,1.2,nM,IC50,O=C1Nc2cc(Cl)ccc2C1(Cc1cccc(Cl)c1)Nc1c(F)cccc1F,8.920818753952375
CHEMBL4566706,400.0,nM,IC50,CC(C)(C)NC(=O)C(c1c(C(=O)O)[nH]c2cc(Cl)ccc12)N(C=O)Cc1ccc(Cl)cc1,6.3979400086720375
CHEMBL3691776,0.6,nM,IC50,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)C(c1ccc(Cl)cc1)N(c1cc(Cl)c[nH]c1=O)C2=O,9.221848749616356
CHEMBL3657043,0.77,nM,IC50,COc1ccccc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)c(=O)n(C)c1)C2=O,9.113509274827518
CHEMBL3650020,3.0,nM,IC50,CCOC(COC)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C(C)C1CCC(C)CC1,8.522878745280337
CHEMBL3703346,4.21,nM,IC50,COCCOCCOC(=O)OCOC(=O)c1ccc(NC(=O)C2NC(CC(C)(C)C)C(C#N)(c3ccc(Cl)cc3F)C2c2cccc(Cl)c2F)c(OC)c1,8.37571790416433
CHEMBL3653334,7.0,nM,IC50,CCC(CS(C)(=O)=O)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1CC1CCC(C)CC1,8.154901959985743
CHEMBL3691790,0.128,nM,IC50,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)C(c1ccc(Cl)c(F)c1)N(c1cc(Cl)cn(C)c1=O)C2=O,9.892790030352131
CHEMBL3657115,40.95,nM,IC50,COc1ncc(-c2nc3c(n2C(C)CO)C(c2ccc(Cl)cc2)N(c2cccc(Cl)c2F)C3=O)c(OC)n1,7.387746093903563
CHEMBL4524057,2300.0,nM,IC50,Cc1ccc(CCNC(=O)N(CC(CCCCN)N(CC(CCC(=O)O)NC(=O)CCC(C)C)C(=O)NCCCC2CCCCC2)C(CCC(=O)O)CN(CCC(N)=O)C(=O)NCCCc2ccc(Br)cc2)cc1,5.638272163982407
CHEMBL4524062,6600.0,nM,IC50,NCCCCC(CN(C(=O)NCCc1ccc(Br)cc1)C(CCC(=O)O)CN(CCC(N)=O)C(=O)NCCCc1ccc(Br)cc1)N(CC(CCC(=O)O)NC(=O)NCC1CCCCC1)C(=O)NCCCC1CCCCC1,5.180456064458132
CHEMBL4064790,6.5,nM,IC50,CC1(C)CCC2(CC1)NC(C(=O)NC1CCC(O)CC1)C(c1cccc(Cl)c1F)C21C(=O)Nc2cc(Cl)ccc21,8.187086643357144
CHEMBL3693982,19.0,nM,IC50,O=C(O)CN1CCC(NC(=O)C2NC3(CCCCC3)C3(C(=O)Nc4cc(Cl)ccc43)C2c2cccc(Cl)c2F)CC1,7.721246399047171
CHEMBL4524067,17000.0,nM,IC50,C=CCNC(=O)NC(CCC(=O)O)CN(C(=O)NCCCC1CCCCC1)C(CCCCN)CN(C(=O)NCCc1ccc(Br)cc1)C(CCC(=O)O)CN(CCC(N)=O)C(=O)NCCCc1ccc(Br)cc1,4.769551078621726
CHEMBL611331,38000.0,nM,IC50,CC(C)CCCNC(=O)N(CC(CCC(=O)O)NC(N)=O)C(CCCCN)CN(C(=O)NCCCc1ccccc1)C(CCC(=O)O)CN(CCC(N)=O)C(=O)NCCc1ccc(Br)cc1,4.42021640338319
CHEMBL593807,18000.0,nM,IC50,CC(C)CCCNC(=O)N(CC(CCC(=O)O)NC(N)=O)C(CCCCN)CN(C(=O)NCCc1ccc(Br)cc1)C(CCC(=O)O)CN(CCC(N)=O)C(=O)NCCCc1ccccc1,4.7447274948966935
CHEMBL3683156,2.7,nM,IC50,CCN(CC1CCC(N(C)C)CC1)c1ccc(N2C(=O)Cc3cc(OC)c(OC(C)C)cc3C2c2ccc(Cl)cc2)cc1,8.568636235841012
CHEMBL3653185,0.22,nM,IC50,COc1ccc(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2C)N(c2cc(Cl)ccc2C)C3=O)c(OC)n1,9.657577319177793
CHEMBL3653266,0.56,nM,IC50,COc1cnc(N(C)CCO)nc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1ccc(F)c(Cl)c1)C2=O,9.2518119729938
CHEMBL3683132,1468.1,nM,IC50,CCC(C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(N(CC3CCCC3)C(C)=O)cc1)C2c1ccc(Cl)cc1,5.833244361334763
CHEMBL3683122,158.5,nM,IC50,CCCN(c1ccc2c(c1)C(c1ccc(Cl)cc1)N(c1ccc(N(C)Cc3ccncc3)cc1)C(=O)C2)C(C)C,6.79997073344623
CHEMBL3687234,8.9,nM,IC50,Cc1cc(Cl)ccc1C1c2c(nn(CCN3C(=O)c4ccccc4C3=O)c2C(C)C)C(=O)N1c1cccc(Cl)c1F,8.050609993355087
CHEMBL3683168,719.1,nM,IC50,COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(c1ccc(N(C)C(=O)C3CCC(N(C)C)CC3)cc1)C(=O)C2,6.143210711246684
CHEMBL3233588,300.0,nM,IC50,COCCOc1ccccc1N1CCN(C(=O)C2(Oc3ccc(C(F)(F)F)cc3)CCCN(C(=O)c3cnccc3C(F)(F)F)C2)CC1,6.522878745280337
CHEMBL3318759,0.17,nM,IC50,CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)NCC2CCC2)C2CC2)C1=O,9.769551078621726
CHEMBL3318776,0.4,nM,IC50,CCN(C)S(=O)(=O)CC(N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1)C(C)(C)C,9.397940008672037
CHEMBL577393,25.7,nM,IC50,CN1CCN(CCNC(=O)C2NC(CC(C)(C)C)C3(C(=O)Nc4cc(Cl)ccc43)C2c2cccc(Cl)c2F)CC1,7.590066876668706
CHEMBL4068667,141.5,nM,IC50,CC(CC(=O)NC(Cc1ccc(OCCCNc2ccccn2)cc1)C(=O)O)c1ccccc1,6.849243560139691
CHEMBL4524093,8200.0,nM,IC50,NCCCCC(CN(C(=O)NCCc1ccc(Br)cc1)C(CCC(=O)O)CN(CCC(N)=O)C(=O)NCCCc1ccc(Br)cc1)N(CC(CCC(=O)O)NC(=O)C1CCCN1)C(=O)NCCCC1CCCCC1,5.086186147616283
CHEMBL4524092,13000.0,nM,IC50,Cc1ccc(CCNC(=O)N(CC(CCCCN)N(CC(CCC(=O)O)NC(=O)CCC(C)C)C(=O)NCCCC2CCCCC2)C(CCC(=O)O)CN(CCC(N)=O)C(=O)NCCCCc2ccc(F)cc2)cc1,4.886056647693163
CHEMBL4214750,4300.0,nM,IC50,CC(C)CC(NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)C(CCC(=O)O)NC(=O)C(CCC(N)=O)NC(=O)C(N)CO)C(C)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)NC(CCC(=O)O)C(=O)NC(CC(N)=O)C(N)=O,5.366531544420414
CHEMBL3649961,18.0,nM,IC50,CCOC(C)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1CC1CCC(C)CC1,7.7447274948966935
CHEMBL3649992,7.0,nM,IC50,C=C(C)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1CC1CCC(C)CC1,8.154901959985743
CHEMBL3653333,2.0,nM,IC50,CCC(CSC)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1CC1CCC(C)CC1,8.698970004336019
CHEMBL3650004,2.0,nM,IC50,Cc1c(-c2noc(=O)[nH]2)nc(-c2cncc(Cl)c2)c2c1nc(N1CCOC3CCCC31)n2CC1CCC(C)CC1,8.698970004336019
CHEMBL3649860,9.0,nM,IC50,COC1CC2CCC1N2c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1CC1CCC(C)CC1,8.045757490560675
CHEMBL3916402,100.0,nM,IC50,O=C(O)C1CCC(NC(=O)C2NC3(CCCCC3)C3(C(=O)Nc4cc(Cl)ccc43)C2c2cccc(Cl)c2F)CC1,7.0
CHEMBL2396674,6.8,nM,IC50,CC(C)(C)CC1NC(C(=O)NC2CC(C)(O)C2)C(c2cccc(Cl)c2F)C12C(=O)Nc1cc(Cl)ccc12,8.167491087293763
CHEMBL3649900,1.0,nM,IC50,COCCOC1CC(C(C)C)N(c2nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c3n2CC2CCC(C)CC2)C1,9.0
CHEMBL3693974,100.0,nM,IC50,O=C(O)c1ccc(CNC(=O)C2NC3(CCCCC3)C3(C(=O)Nc4cc(Cl)ccc43)C2c2cccc(Cl)c2F)cc1,7.0
CHEMBL191334,13600.0,nM,IC50,COc1ccc(C2=NC(c3ccc(Cl)cc3)C(c3ccc(Cl)cc3)N2C(=O)N2CCNC(=O)C2)c(OC(C)C)c1,4.866461091629782
CHEMBL515487,90.0,nM,IC50,COc1ccc(C2=NC(c3ccc(Cl)cc3)C(c3ccc(Cl)cc3)N2)c(OC(C)C)c1,7.045757490560675
CHEMBL2398474,8.2,nM,IC50,CC(C)(C)CC1NC(C(=O)NC2CC(O)C2)C(c2cccc(Cl)c2F)C12C(=O)Nc1cc(Cl)ccc12,8.086186147616283
CHEMBL3657014,0.16,nM,IC50,COc1ncc(-c2nc3c(n2C(C)C)C(c2ccc(C#N)cc2)N(c2cccc(Cl)c2F)C3=O)c(OC)n1,9.795880017344075
CHEMBL3944856,4.0,nM,IC50,CC1CCC(Cn2c(N3CCOCC3C)nc3cc(-c4nc(=O)o[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,8.397940008672037
CHEMBL3649824,9.0,nM,IC50,CC1CCC(Cn2c(N3CCC(C)C3C)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,8.045757490560675
CHEMBL379656,24000.0,nM,IC50,O=C(O)CC(c1ccc(Cl)cc1)N1C(=O)c2cc(I)ccc2NC(=O)C1c1ccc(Cl)cc1,4.619788758288394
CHEMBL3657072,0.2,nM,IC50,COc1nc(N)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1ccc(F)c(Cl)c1)C2=O,9.698970004336019
CHEMBL3665597,100.0,nM,IC50,CC(C)(C)CC1NC(C(=O)NC2CC(C)(O)C2)C(c2cccc(Cl)c2)C12C(=O)Nc1cc(Cl)c(F)cc12,7.0
CHEMBL2152328,1800.0,nM,IC50,CC(C)C1=C(C(=O)N2CCN(CCO)CC2)SC2=NC(c3ccc(Cl)cc3)C(c3ccc(Cl)cc3)N21,5.7447274948966935
CHEMBL3943959,53.0,nM,IC50,CCOC(=O)c1cc2nc(N3CCOCC3c3ccccc3)n(CC3CCC(C)CC3)c2c(-c2cncc(Cl)c2)n1,7.275724130399211
CHEMBL3650019,4.0,nM,IC50,CCOC(C)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C(C)C1CCC(C)CC1,8.397940008672037
CHEMBL3653239,1.47,nM,IC50,COc1ccccc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(C1CCC(=O)N(C)C1)C2=O,8.832682665251824
CHEMBL3691715,0.926,nM,IC50,COc1cnc(Cl)cc1N1C(=O)c2nn(-c3ccccc3OC)c(C(C)C)c2C1c1ccc(Cl)cc1C,9.033389013318066
CHEMBL3653289,0.2,nM,IC50,COc1cnc(CC#N)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cccc(Cl)c1F)C2=O,9.698970004336019
CHEMBL3653309,0.27,nM,IC50,CNC(=O)Cc1ccc(OC)c(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(c2cccc(Cl)c2F)C3=O)c1,9.568636235841012
CHEMBL3318771,0.075,nM,IC50,CCN(c1ccccc1)S(=O)(=O)CC(C1CC1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,10.1249387366083
CHEMBL3653210,0.31,nM,IC50,[C-]#[N+]c1ccc(C2c3c(nc(-c4cnc(NC)nc4OC)n3C(C)C)C(=O)N2c2cccc(Cl)c2F)cc1,9.508638306165727
CHEMBL2386346,18.0,nM,IC50,CCOc1cc(C(C)(C)C)ccc1C1=NC(C)(c2ccc(Cl)cc2)C(C)(c2ccc(Cl)cc2)N1C(=O)N1CCN(CCCS(C)(=O)=O)CC1,7.7447274948966935
CHEMBL208625,11600.0,nM,IC50,COCCOCCN1C(=O)C(c2ccc(Cl)cc2)N(Cc2ccc(Cl)nc2N)C(=O)c2cc(I)ccc21,4.935542010773082
CHEMBL379487,5660.0,nM,IC50,CN1CCN(CCCCN2C(=O)C(c3ccc(Cl)cc3)N(Cc3ccc(Cl)cc3N)C(=O)c3cc(I)ccc32)CC1,5.247183568811729
CHEMBL210545,700.0,nM,IC50,COCCOCCN1C(=O)C(c2ccc(Cl)cc2)N(C(C)c2ccc(Cl)cc2N)C(=O)c2cc(I)ccc21,6.154901959985743
CHEMBL3920895,137.94,nM,IC50,CC(C)(C)CC1NC(C(=O)NC2CCC(O)CC2)C(c2cccc(Cl)c2F)C12C(=O)Nc1cc(F)c(F)cc12,6.8603097783470774
CHEMBL3653331,7.0,nM,IC50,CSCC(C)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1CC1CCC(C)CC1,8.154901959985743
CHEMBL3699943,29.6,nM,IC50,CCN(C(=O)OC(C)OC(=O)c1ccc(NC(=O)C2NC(CC(C)(C)C)C(C#N)(c3ccc(Cl)cc3F)C2c2cccc(Cl)c2F)c(OC)c1)C(C)C,7.528708288941061
CHEMBL3233130,240.0,nM,IC50,CCC(CS(=O)(=O)C(C)(C)C)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,6.619788758288394
CHEMBL3687294,24.4,nM,IC50,Cc1cc(Cl)ccc1C1c2c(nn(-c3cc(=O)n(C)c(=O)n3C)c2C(C)C)C(=O)N1c1cc(Cl)ccc1C,7.61261017366127
CHEMBL3318769,0.12,nM,IC50,CC1(CC(=O)O)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)Nc2ccccc2F)C2CC2)C1=O,9.920818753952375
CHEMBL3656995,102.7,nM,IC50,COc1nc(N)ncc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1cn(C)c(=O)n(C)c1=O)C2=O,6.988429556402722
CHEMBL3691695,1.5,nM,IC50,COc1ccccc1-n1nc2c(c1C(C)C)C(CC(O)CO)(c1ccc(Cl)cc1)N(c1ccc(F)c(Cl)c1)C2=O,8.823908740944319
CHEMBL1688170,3000.0,nM,IC50,O=C1c2ccccc2C(OC2CCC(O)C2)(c2ccc(Cl)cc2)N1Cc1ccccc1,5.522878745280337
CHEMBL3233123,2.3,nM,IC50,CCC(CN(c1ccccc1F)S(=O)(=O)C1CC1)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,8.638272163982407
CHEMBL3649968,5.0,nM,IC50,CCOC(c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1CC1CCC(C)CC1)C1CCOCC1,8.301029995663981
CHEMBL3649972,2.0,nM,IC50,CC1CCC(Cn2c(C(O)c3ccccc3F)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,8.698970004336019
CHEMBL3649968,3.0,nM,IC50,CCOC(c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1CC1CCC(C)CC1)C1CCOCC1,8.522878745280337
CHEMBL3649845,25.0,nM,IC50,CC1CCC(Cn2c(N3CCOC(C)C3C)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,7.6020599913279625
CHEMBL3233126,2.4,nM,IC50,CCC(CN(c1ccccc1F)S(=O)(=O)C(C)C)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,8.619788758288394
CHEMBL3233125,2.0,nM,IC50,CCC(CN(c1ccc(F)cc1F)S(=O)(=O)C1CC1)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,8.698970004336019
CHEMBL3647059,59.0,nM,IC50,CC1CCC(Cn2c(N3CCOC4CCCC43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,7.229147988357855
CHEMBL3703317,16.3,nM,IC50,COCCN(CCOC)C(=O)OC(C)OC(=O)c1ccc(NC(=O)C2NC(CC(C)(C)C)C(C#N)(c3ccc(Cl)cc3F)C2c2cccc(Cl)c2F)c(OC)c1,7.787812395596042
CHEMBL3691778,86.07,nM,IC50,COc1nc(N(C)C)ncc1-n1nc2c(c1C(C)C)C(c1ccc(C#N)cc1)N(c1cc(Cl)c[nH]c1=O)C2=O,7.065148197034339
CHEMBL3683131,607.2,nM,IC50,CCC(C)Oc1cc2c(cc1OC)CC(=O)N(c1ccc(N(C)C(C)=O)cc1)C2c1ccc(Cl)cc1,6.216668237112576
CHEMBL3653321,1.0,nM,IC50,COCCOc1ncc(Cl)cc1-c1nc(-c2noc(=O)[nH]2)cc2nc(N3CCOC4CCCC43)n(CC3CCC(C)CC3)c12,9.0
CHEMBL3318760,0.098,nM,IC50,CC(C)NS(=O)(=O)CC(C1CC1)N1C(=O)C(C)(CC(=O)O)CC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,10.008773924307505
CHEMBL3657012,0.11,nM,IC50,COc1ccc(C(=O)N(C)C)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1)N(c1ccc(F)c(Cl)c1)C2=O,9.958607314841775
CHEMBL3650012,20.0,nM,IC50,CC1CCC(Cn2c(N3CCCC3CF)nc3cc(-c4nc(=O)n(C)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,7.698970004336019
CHEMBL3703657,44000.0,nM,IC50,Oc1c(C(Nc2ccc(C(F)(F)F)nc2)c2cc(C(F)(F)F)ccc2Cl)ccc2cccnc12,4.356547323513812
CHEMBL3986537,3.0,nM,IC50,CCNC(=O)N1CC(C)N(c2nc3cc(-c4nc(=O)o[nH]4)nc(-c4cncc(Cl)c4)c3n2CC2CCC(C)CC2)C(C)C1,8.522878745280337
CHEMBL3665586,1000.0,nM,IC50,CC(C)(C)CC1NC(C(=O)NC2CC(C)(O)C2)C(c2cccc(Cl)c2)C12C(=O)Nc1cc(Cl)ccc12,6.0
CHEMBL3924221,3000.0,nM,IC50,CC(C)(C)CC1NC(C(=O)NC2CCC(O)CC2)C(c2cccc(Cl)c2F)C12C(=O)Nc1cc(F)ccc12,5.522878745280337
CHEMBL3649867,13.0,nM,IC50,CC1CCC(Cn2c(N3CCCC3c3cn(C)nn3)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,7.886056647693163
CHEMBL3236638,7.6,nM,IC50,CC1(Cc2ccccc2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,8.119186407719209
CHEMBL3260821,2.0,nM,IC50,Nc1nnc(-c2nc(C3CCCCC3)n(-c3c(CC(=O)NC4CCCCC4)ccc(Cl)c3F)c2-c2ccc(F)c(Cl)c2)o1,8.698970004336019
CHEMBL3653173,0.09,nM,IC50,COc1ccc(CN)cc1-c1nc2c(n1C(C)C)C(c1ccc(Cl)cc1C)N(c1cc(Cl)ccc1C)C2=O,10.045757490560675
CHEMBL3233122,0.8,nM,IC50,CCC(CN(c1ccccc1)S(=O)(=O)C1CC1)N1C(=O)C(CC(=O)O)OC(c2cccc(Cl)c2)C1c1ccc(Cl)cc1,9.096910013008056
CHEMBL3683158,4.9,nM,IC50,COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(c1ccc(N(C)CC3CCC(NC(=O)c4cocn4)CC3)cc1)C(=O)C2,8.309803919971486
CHEMBL3704532,3000.0,nM,IC50,CC(C)(C)CC1NC(C(=O)NC2CCN(S(=O)(=O)C(F)(F)F)CC2)C(c2cccc(Cl)c2F)C12C(=O)Nc1cc(Cl)ccc12,5.522878745280337
CHEMBL3647070,2.0,nM,IC50,CC1CCC(Cn2c(N3CCCC4CCCC43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,8.698970004336019
CHEMBL3703669,10000.0,nM,IC50,COc1ccc(C(Nc2cc(C)c(Cl)cn2)c2ccc3cccnc3c2O)c(OC)c1OC,5.0
CHEMBL3704496,10000.0,nM,IC50,CC(C)N1CCN(CCCNC(=O)C2NC(CC(C)(C)C)C3(C(=O)Nc4cc(Cl)ccc43)C2c2cccc(Cl)c2F)CC1,5.0
CHEMBL3704485,1000.0,nM,IC50,CC(C)(C)CC1NC(C(=O)NC2CCC(O)C2)C(c2cccc(Cl)c2)C12C(=O)Nc1cc(Cl)c(F)cc12,6.0
CHEMBL3649980,2.0,nM,IC50,CC1CCC(Cn2c(C(C)(F)c3ccccc3F)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,8.698970004336019
CHEMBL3649869,1.0,nM,IC50,CC1CCC(Cn2c(Nc3ccccc3F)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,9.0
CHEMBL3649870,3.0,nM,IC50,CCn1nccc1C1CCCN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1CC1CCC(C)CC1,8.522878745280337
CHEMBL3928363,388.0,nM,IC50,O=C1c2ccccc2C(OC2CCC(O)CC2)(c2ccc(Cl)cc2)N1Cc1ccc([N+](=O)[O-])cc1,6.411168274405792
CHEMBL3687264,12.0,nM,IC50,Cc1cc(Cl)ccc1C1c2c(nn(CCC(C)C)c2C2CC2)C(=O)N1c1cccc(Cl)c1F,7.920818753952375
CHEMBL3647070,2.0,nM,IC50,CC1CCC(Cn2c(N3CCCC4CCCC43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,8.698970004336019
CHEMBL3683119,115.3,nM,IC50,COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(c1ccc(N(C)C)cc1)C(=O)C2,6.938170692705301
CHEMBL207505,13300.0,nM,IC50,CC(c1ccc(Cl)cc1)N1C(=O)c2cc(I)ccc2N(CCCCC(=O)O)C(=O)C1c1ccc(Cl)cc1,4.876148359032914
CHEMBL379656,540.0,nM,IC50,O=C(O)CC(c1ccc(Cl)cc1)N1C(=O)c2cc(I)ccc2NC(=O)C1c1ccc(Cl)cc1,6.267606240177032
CHEMBL3704484,2000.0,nM,IC50,CC(C)(C)CC1NC(C(=O)NCCC(O)CNC(C)(C)C)C(c2cccc(Cl)c2)C12C(=O)Nc1cc(Cl)c(F)cc12,5.698970004336019
CHEMBL3704489,1000.0,nM,IC50,CC(C)(C)CC1NC(C(=O)NCCN2CCC(O)C2)C(c2cccc(Cl)c2)C12C(=O)Nc1cc(Cl)c(F)cc12,6.0
CHEMBL3649932,1.0,nM,IC50,CC1CCC(Cn2c(N3C(C)CN(C(=O)C4CC4)CC3C)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,9.0
CHEMBL3704507,1000.0,nM,IC50,CC(C)(C)CC1NC(C(=O)NCCN2CCNCC2)C(c2cccc(Cl)c2)C12C(=O)Nc1cc(Cl)c(F)cc12,6.0
CHEMBL3649982,1.0,nM,IC50,CC1CCC(Cn2c(C(C)(F)c3ncccc3F)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,9.0
CHEMBL3649987,4.0,nM,IC50,CC1CCC(Cn2c(C(C)c3ncccc3F)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,8.397940008672037
CHEMBL3653332,37.0,nM,IC50,CC1CCC(Cn2c(C(C)CS(C)(=O)=O)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,7.431798275933005
CHEMBL1688266,570.0,nM,IC50,O=C1c2ccccc2C(OCCCCO)(c2ccc(Br)cc2)N1Cc1ccc([N+](=O)[O-])cc1,6.2441251443275085
CHEMBL3657023,0.15,nM,IC50,COc1ncc(-c2nc3c(n2C(C)C)C(c2ccc(Cl)cc2)N(c2cccc(Cl)c2F)C3=O)c(OC)n1,9.823908740944319
CHEMBL3650068,12.5,nM,IC50,COc1cc2c(cc1OC(C)C)C(c1ccc(Cl)cc1)N(C1CCC(C(C)(O)C3CCOCC3)CC1)C(=O)C2,7.903089986991944
CHEMBL3407557,0.18,nM,IC50,CC1(CC(=O)Nc2ccc(C(=O)O)cc2)CC(c2cccc(Cl)c2)C(c2ccc(Cl)cc2)N(C(CS(=O)(=O)C(C)(C)C)C2CC2)C1=O,9.744727494896694
CHEMBL3649988,4.0,nM,IC50,C=C(c1ccccc1)c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1CC1CCC(C)CC1,8.397940008672037
CHEMBL377462,36000.0,nM,IC50,CN(C)CCN1C(=O)C(c2ccc(Cl)cc2)N(C(C(=O)O)c2ccc(Cl)cc2)C(=O)c2cc(I)ccc21,4.443697499232712
CHEMBL411220,1090.0,nM,IC50,O=C(O)CCN1C(=O)C(c2ccc(Cl)cc2)N(C(C(=O)O)c2ccc(Cl)cc2)C(=O)c2cc(I)ccc21,5.962573502059376
CHEMBL383727,980.0,nM,IC50,CC(c1ccc(Cl)cc1)N1C(=O)c2cc(I)ccc2N(CCCCC(=O)O)C(=O)C1c1ccc(C(F)(F)F)cc1,6.008773924307505
CHEMBL2396674,6.8,nM,IC50,CC(C)(C)CC1NC(C(=O)NC2CC(C)(O)C2)C(c2cccc(Cl)c2F)C12C(=O)Nc1cc(Cl)ccc12,8.167491087293763
CHEMBL2398475,8.8,nM,IC50,CC(C)(C)CC1NC(C(=O)NC2CCC(O)C2)C(c2cccc(Cl)c2F)C12C(=O)Nc1cc(Cl)ccc12,8.05551732784983
